date,level,spx,perf,vix
2023-07-13,-0.08616373076923076,9693.2998046875,0.00857671433438556,13.60999965667725
2023-07-14,-0.08943490909090908,9683.6904296875,-0.0009913419778219135,13.34000015258789
2023-07-17,-0.4494017391304348,9721.0302734375,0.0038559518213765465,13.47999954223633
2023-07-18,-0.1768137916666667,9790.2001953125,0.0071154928983201415,13.30000019073486
2023-07-19,-0.2645847692307692,9813.4599609375,0.002375821245834908,13.76000022888184
2023-07-20,-0.1319491333333333,9748.099609375,-0.006660275970215124,13.98999977111816
2023-07-21,-0.3096510303030303,9751.259765625,0.0003241817766164168,13.60000038146973
2023-07-24,-0.1834279375,9790.759765625,0.004050758665997689,13.90999984741211
2023-07-25,-0.05045204,9818.490234375,0.002832310200007182,13.85999965667725
2023-07-26,-0.3430193809523809,9817.1103515625,-0.00014053920506729156,13.1899995803833
2023-07-27,-0.2043254186046511,9754.7197265625,-0.006355294253167831,14.40999984741211
2023-07-28,0.02321720689655172,9852.009765625,0.009973637561064397,13.32999992370605
2023-07-31,0.0522396875,9866.76953125,0.0014981476852062858,13.63000011444092
2023-08-01,0.1247720909090909,9840.7099609375,-0.002641145131642597,13.93000030517578
2023-08-02,-0.1648463181818182,9704.6298828125,-0.013828278514981807,16.09000015258789
2023-08-03,-0.1988114444444445,9680.3603515625,-0.0025008198708311724,15.92000007629395
2023-08-04,-0.2833349999999999,9629.76953125,-0.005226129862441975,17.10000038146973
2023-08-07,-0.3107665555555555,9716.91015625,0.0090490872826412,15.77000045776367
2023-08-08,-0.3163625357142857,9676.0,-0.004210202172517441,15.98999977111816
2023-08-09,-0.2286540833333333,9608.73046875,-0.006952204552501007,15.96000003814697
2023-08-10,-0.1202452592592593,9612.3603515625,0.0003777692406197186,15.85000038146973
2023-08-11,-0.1654832258064516,9603.4501953125,-0.0009269477968074646,14.84000015258789
2023-08-14,-0.3549649393939394,9659.259765625,0.005811408314455591,14.81999969482422
2023-08-15,-0.3718675833333334,9549.169921875,-0.011397337520809181,16.45999908447266
2023-08-16,-0.4426919574468086,9478.5400390625,-0.0073964421400338765,16.78000068664551
2023-08-17,-0.4611512972972973,9407.26953125,-0.007519144036822523,17.88999938964844
2023-08-18,-0.1802651794871795,9406.5,-8.180176484196e-05,17.29999923706055
2023-08-21,-0.459993125,9471.3896484375,0.0068983839299952,17.1299991607666
2023-08-22,-0.1880011739130435,9445.2197265625,-0.002763049863471423,16.96999931335449
2023-08-23,-0.2208368611111111,9549.73046875,0.011064934984369668,15.97999954223633
2023-08-24,-0.3112966046511628,9421.4697265625,-0.013430823268490433,17.20000076293945
2023-08-25,-0.38803164,9485.8896484375,0.006837566085191371,15.68000030517578
2023-08-28,-0.1398922894736842,9545.4404296875,0.006277827748060405,15.07999992370605
2023-08-29,-0.1420832777777777,9684.2197265625,0.014538804982049847,14.44999980926514
2023-08-30,-0.3543215,9722.9599609375,0.004000346488291839,13.88000011444092
2023-09-01,-0.4360474347826087,9727.6396484375,0.0004813027636441092,13.09000015258789
2023-09-05,-0.4642678125,9687.259765625,-0.00415104632488994,14.01000022888184
2023-09-06,-0.139070625,9619.98046875,-0.006945131905488733,14.44999980926514
2023-09-07,-0.4790498181818182,9590.400390625,-0.0030748584387556566,14.39999961853027
2023-09-08,-0.3222817272727272,9604.76953125,0.001498283704510106,13.84000015258789
2023-09-11,-0.31898736,9669.3603515625,0.006724869358119223,13.80000019073486
2023-09-12,-0.2371403396226415,9614.66015625,-0.005657064513441279,14.22999954223633
2023-09-13,-0.2873464,9626.6796875,0.0012501254391386052,13.47999954223633
2023-09-14,-0.3346076388888888,9710.5400390625,0.008711243573564786,12.81999969482422
2023-09-15,0.09389852173913044,9592.8603515625,-0.012118758279829,13.78999996185303
2023-09-18,-0.5370364000000001,9599.9296875,0.000736937230233714,14.0
2023-09-19,-0.3798184237288135,9579.26953125,-0.002152115371938712,14.10999965667725
2023-09-20,-0.5322496071428572,9489.919921875,-0.009327392770765996,15.14000034332275
2023-09-21,-0.6353335,9334.58984375,-0.016367901879440705,17.54000091552734
2023-09-22,-0.4679085483870968,9313.2998046875,-0.0022807685628259966,17.20000076293945
2023-09-25,-0.337747375,9350.900390625,0.00403730006829317,16.89999961853027
2023-09-26,-0.2644270769230769,9213.7197265625,-0.01467031604785718,18.94000053405762
2023-09-27,-0.4553015882352941,9216.01953125,0.00024960653848293823,18.21999931335449
2023-09-28,-0.5021435454545454,9271.5498046875,0.006025407525364512,17.34000015258789
2023-09-29,-0.308679,9246.740234375,-0.0026758816848458933,17.52000045776367
2023-10-02,-0.1452201739130435,9247.509765625,8.322189555398651e-05,17.61000061035156
2023-10-03,-0.3837636086956522,9121.1396484375,-0.01366531319136799,19.78000068664551
2023-10-04,-0.3443526470588236,9195.1396484375,0.00811302127280511,18.57999992370605
2023-10-05,-0.2012787586206896,9184.8095703125,-0.001123428084831235,18.48999977111816
2023-10-06,-0.3738688148148148,9294.8203125,0.011977465765113049,17.45000076293945
2023-10-09,-0.2242136785714286,9353.41015625,0.006303493965473139,17.70000076293945
2023-10-10,-0.2152738888888889,9402.3095703125,0.005227977095586311,17.03000068664551
2023-10-11,-0.3151516,9443.1298828125,0.004341519729247123,16.09000015258789
2023-10-12,-0.304854,9385.16015625,-0.006138825504032441,16.69000053405762
2023-10-13,-0.4252429487179488,9338.08984375,-0.0050153978958636936,19.31999969482422
2023-10-16,-0.144680625,9437.3095703125,0.010625270073719495,17.20999908447266
2023-10-17,-0.3621162142857143,9436.3603515625,-0.00010058149973013464,17.8799991607666
2023-10-18,-0.2699635666666667,9309.919921875,-0.013399279486668192,19.21999931335449
2023-10-19,-0.3394227619047619,9231.73046875,-0.008398509738121618,21.39999961853027
2023-10-20,-0.4061602857142857,9115.83984375,-0.012553510459636708,21.70999908447266
2023-10-23,-0.369391652173913,9100.490234375,-0.0016838392992966078,20.3700008392334
2023-10-24,-0.2226422045454546,9166.7998046875,0.007286373437557447,18.96999931335449
2023-10-25,-0.1046833913043478,9035.400390625,-0.014334273340987358,20.19000053405762
2023-10-26,-0.4550545263157895,8928.6298828125,-0.011816909400416131,20.68000030517578
2023-10-27,-0.312352775,8885.9404296875,-0.004781187448163471,21.27000045776367
2023-10-30,-0.1510674736842105,8993.4599609375,0.012099960842724355,19.75
2023-10-31,-0.426472238095238,9052.3095703125,0.006543600530897864,18.13999938964844
2023-11-01,-0.3010287209302325,9147.4501953125,0.010510094055114827,16.8700008392334
2023-11-02,-0.0469185,9320.5595703125,0.018924330966973546,15.65999984741211
2023-11-03,-0.1874115862068965,9408.5595703125,0.00944149322110377,14.90999984741211
2023-11-06,-0.03370655,9425.33984375,0.001783511419797712,14.89000034332275
2023-11-07,-0.2193910833333333,9452.2802734375,0.002858297964222878,14.8100004196167
2023-11-08,-0.31517688,9462.25,0.001054743011642989,14.44999980926514
2023-11-09,-0.3187163,9387.58984375,-0.007890317445639283,15.28999996185303
2023-11-10,-0.4290034594594595,9535.6298828125,0.015769760026431268,14.17000007629395
2023-11-13,-0.2739632941176471,9528.25,-0.0007739271451592256,14.76000022888184
2023-11-14,-0.3700619,9712.009765625,0.019285783394117573,14.15999984741211
2023-11-15,-0.3008959705882353,9729.3095703125,0.0017812795811564808,14.18000030517578
2023-11-16,-0.1608709787234043,9743.2197265625,0.0014297166874455147,14.31999969482422
2023-11-20,-0.2071842258064516,9829.01953125,0.008806103844049451,13.40999984741211
2023-11-21,-0.1549757916666667,9809.3896484375,-0.0019971353958642135,13.35000038146973
2023-11-22,-0.2897688235294118,9849.740234375,0.0041134655043422175,12.85000038146973
2023-11-24,-0.09590407407407409,9855.83984375,0.000619266014113995,12.46000003814697
2023-11-27,-0.1778647,9836.75,-0.0019369068544783374,12.6899995803833
2023-11-28,-0.2487013214285714,9846.4296875,0.000984033090197567,12.6899995803833
2023-11-29,-0.2398212352941176,9838.8203125,-0.0007728054981858135,12.97999954223633
2023-11-30,-0.1979747142857143,9879.01953125,0.004085776289554532,12.92000007629395
2023-12-01,-0.2677883783783784,9937.8896484375,0.005959105253439123,12.63000011444092
2023-12-04,0.03581611538461538,9884.169921875,-0.005405546696822694,13.07999992370605
2023-12-05,-0.2515753913043479,9878.9697265625,-0.0005261135081249257,12.85000038146973
2023-12-06,-0.1946567297297297,9840.650390625,-0.00387887978181245,12.97000026702881
2023-12-07,-0.1982372432432432,9920.6396484375,0.008128452351960913,13.0600004196167
2023-12-08,-0.3275620909090909,9961.5,0.004118721474671849,12.35000038146973
2023-12-11,-0.3115992826086957,10000.6396484375,0.003929091847362454,12.63000011444092
2023-12-12,-0.2157583181818182,10047.0400390625,0.004639742282109838,12.06999969482422
2023-12-13,-0.2908457272727273,10184.3798828125,0.013669682136831174,12.1899995803833
2023-12-14,-0.2890215588235294,10213.6904296875,0.0028779903354219094,12.47999954223633
2023-12-15,-0.1081829347826087,10213.48046875,-2.0556814301908588e-05,12.27999973297119
2023-12-18,-0.1055719428571428,10259.849609375,0.004539994056568242,12.5600004196167
2023-12-19,-0.1113554545454545,10320.8603515625,0.0059465532644602526,12.52999973297119
2023-12-20,-0.007308170731707316,10170.509765625,-0.01456764076017536,13.67000007629395
2023-12-21,-0.2804035428571429,10275.2998046875,0.01030332220088681,13.64999961853027
2023-12-22,-0.2081575882352941,10292.3701171875,0.00166129580883001,13.02999973297119
2023-12-26,-0.05465615789473683,10335.98046875,0.004237153451144726,12.98999977111816
2023-12-27,-0.3504302745098039,10351.599609375,0.001511142621856143,12.43000030517578
2023-12-28,-0.2235818421052632,10356.58984375,0.0004820737435091704,12.47000026702881
2023-12-29,-0.19926609375,10327.830078125,-0.0027769532306385347,12.44999980926514
2024-01-02,-0.06644124137931035,10269.6904296875,-0.005629415665991955,13.19999980926514
2024-01-03,-0.1962592251655629,10187.7900390625,-0.007974961970444894,14.03999996185303
2024-01-04,-0.1951201240875912,10154.2001953125,-0.003297068708837614,14.13000011444092
2024-01-05,-0.2977859411764706,10172.75,0.0018268110073369481,13.35000038146973
2024-01-08,-0.08722123684210527,10316.51953125,0.014132808852080236,13.07999992370605
2024-01-09,-0.02372699999999999,10302.73046875,-0.0013366002417997125,12.76000022888184
2024-01-10,-0.2649266785714285,10361.26953125,0.005681897888871301,12.6899995803833
2024-01-11,-0.03299957692307693,10354.6904296875,-0.0006349706030382984,12.4399995803833
2024-01-12,-0.1070013636363636,10363.349609375,0.0008362567424202716,12.69999980926514
2024-01-16,-0.07714231578947368,10324.830078125,-0.003716899718904987,13.84000015258789
2024-01-17,-0.3023812121212122,10267.0498046875,-0.005596244490252422,14.78999996185303
2024-01-18,-0.1971369248554913,10358.2900390625,0.0088867041760472,14.13000011444092
2024-01-19,-0.2207749024390244,10486.4404296875,0.01237177083685892,13.30000019073486
2024-01-22,-0.2303345384615385,10509.4404296875,0.002193308602115085,13.1899995803833
2024-01-23,0.09336501470588235,10540.3798828125,0.002943967695711036,12.55000019073486
2024-01-24,-0.1089842571428571,10549.0400390625,0.0008216170903025954,13.14000034332275
2024-01-25,-0.1072077428571429,10605.1298828125,0.00531705667456972,13.44999980926514
2024-01-26,-0.1092967027027027,10598.23046875,-0.0006505732733818048,13.26000022888184
2024-01-29,-0.1839208857142857,10678.5,0.007573861644798452,13.60000038146973
2024-01-30,-0.03036013513513512,10672.9501953125,-0.0005197176277098592,13.3100004196167
2024-01-31,-0.3970427142857143,10501.3798828125,-0.016075247177238072,14.35000038146973
2024-02-01,-0.5011494285714286,10633.1396484375,0.012546900226002577,13.88000011444092
2024-02-02,-0.1102380625,10747.25,0.010731576499069861,13.85000038146973
2024-02-05,-0.19626259375,10713.1103515625,-0.0031765938670357263,13.67000007629395
2024-02-06,-0.1751138974358974,10738.169921875,0.0023391498351219564,13.0600004196167
2024-02-07,-0.01058530434782609,10826.8095703125,0.008254632687170416,12.82999992370605
2024-02-08,-0.07337710526315788,10834.3603515625,0.0006974151711973686,12.78999996185303
2024-02-09,-0.1727388076923077,10897.6103515625,0.005837908094950661,12.93000030517578
2024-02-12,-0.1998617826086957,10887.41015625,-0.0009360029385743207,13.93000030517578
2024-02-13,-0.2305402068965517,10739.8095703125,-0.013556996918387298,15.85000038146973
2024-02-14,-0.592210358974359,10844.7197265625,0.009768344174369448,14.38000011444092
2024-02-15,-0.2145778823529412,10910.3095703125,0.006048090259939798,14.01000022888184
2024-02-16,-0.167750717948718,10859.6298828125,-0.004645119111734597,14.23999977111816
2024-02-20,-0.2634604782608695,10794.7998046875,-0.0059698239097085715,15.42000007629395
2024-02-21,-0.2989795641025641,10808.9296875,0.0013089527428165049,15.34000015258789
2024-02-22,-0.2919481666666667,11037.8203125,0.021176067530969345,14.53999996185303
2024-02-23,-0.1893326,11041.900390625,0.00036964527501681665,13.75
2024-02-26,-0.308549375,11000.5,-0.0037493899745871806,13.73999977111816
2024-02-27,-0.08925016666666667,11019.4404296875,0.0017217789816372786,13.43000030517578
2024-02-28,-0.1559357777777778,11002.2001953125,-0.0015645290235022369,13.84000015258789
2024-02-29,-0.3163078928571429,11062.1103515625,0.005445288686487082,13.39999961853027
2024-03-01,-0.08150751351351351,11151.33984375,0.008066226908945762,13.10999965667725
2024-03-04,-0.123515,11138.4296875,-0.0011577224289541777,13.48999977111816
2024-03-05,-0.1986198148148148,11025.16015625,-0.01016925495136134,14.46000003814697
2024-03-06,-0.28577,11082.650390625,0.005214457981584042,14.5
2024-03-07,-0.1879030344827586,11198.3896484375,0.010443283306167173,14.4399995803833
2024-03-08,-0.2055553947368421,11126.0703125,-0.006458012107802502,14.73999977111816
2024-03-11,-0.2144463,11113.6103515625,-0.0011198887466584706,15.22000026702881
2024-03-12,-0.12267713125,11238.4599609375,0.011233937975650532,13.84000015258789
2024-03-13,-0.07702123841059602,11217.2998046875,-0.0018828341537495685,13.75
2024-03-14,-0.05599547999999999,11187.849609375,-0.0026254264239414793,14.39999961853027
2024-03-15,-0.21099976,11115.6904296875,-0.006449780986243603,14.40999984741211
2024-03-18,-0.16947052,11186.0400390625,0.0063288564772470135,14.32999992370605
2024-03-19,-0.07613551851851852,11249.23046875,0.005649043760511674,13.81999969482422
2024-03-20,-0.08610538095238096,11350.8896484375,0.00903698968297495,13.03999996185303
2024-03-21,0.03623403124999999,11387.8896484375,0.0032596563922275834,12.92000007629395
2024-03-22,-0.06384018181818182,11372.490234375,-0.0013522623188233496,13.0600004196167
2024-03-25,-0.1863635590062112,11337.740234375,-0.00305561924291331,13.1899995803833
2024-03-26,-0.1316987142857143,11306.009765625,-0.0027986590003002965,13.23999977111816
